Odom_X,Odom_Y,Map_X,Map_Y,Odom_YAW,Map_YAW
0.0141596468166,0.00136929098517,-3.45394596033e-05,-2.80303113241e-05,0.09485936008,0.0979314917584
0.0275899041444,0.00264380429871,-8.55418165802e-06,-2.54767520379e-05,0.0936573719676,0.0980062166259
0.0410476066172,0.00389679451473,0.00689751420139,0.000639436764152,0.090977250002,0.0950575184513
0.0545336268842,0.00511819310486,0.0207738474928,0.00195993538435,0.0892201093746,0.0943574051173
0.0647685602307,0.00603749696165,-0.00345088137029,0.0147988497324,0.0901201924538,0.0891871845245
0.0785802081227,0.00731109781191,0.00969449639993,0.0159549206235,0.0932911068421,0.0863973470942
0.0922393500805,0.00858471542597,0.0191251609612,0.0167653299325,0.0914059926049,0.0849742797421
0.102220833302,0.00949642155319,0.0291215744633,0.01761713813,0.0907989743813,0.0854359023863
0.115631848574,0.0107042230666,0.0442404693845,0.0189389956077,0.0891341567421,0.0887837270404
0.125741034746,0.0116088334471,0.0523289748872,0.0103343210707,0.0900925400454,0.0936012778678
0.136075645685,0.0125501109287,0.0622080747484,0.0112489634147,0.0916699731711,0.0912513349339
0.149735406041,0.0138170663267,0.0769796990019,0.0125927856765,0.0927882827871,0.0901343757517
0.163244828582,0.0150605980307,0.0919971306406,0.0139489483606,0.0907382944821,0.0911573733031
0.176401257515,0.0162729788572,0.102063203373,0.0148749601633,0.092160582525,0.0924879785737
0.186583355069,0.0172143001109,0.103261432269,0.0235087895932,0.0923852335365,0.105959217036
0.200191661716,0.0184878371656,0.118177451109,0.0250817589111,0.0942194487328,0.103921703512
0.213749036193,0.0197624061257,0.132881766342,0.0266327396367,0.0929981420167,0.105442637826
0.224484801292,0.0207636971027,0.142892781353,0.0276915882742,0.0931054354991,0.105635321872
0.23489305377,0.0217333380133,0.152946687751,0.0287655396263,0.0936374635254,0.107169741085
0.246888756752,0.0228533297777,0.162071406478,0.0389557660759,0.0914813302797,0.0878432113848
0.258962363005,0.0239558350295,0.17695414048,0.0402646432952,0.0905224085537,0.0871242389442
0.274666666985,0.0253776684403,0.186972067523,0.0411478688466,0.0906768425583,0.0884042255203
0.285430192947,0.0263536274433,0.201959652,0.0424556206547,0.0897994631738,0.0857648060466
0.301133334637,0.0277887005359,0.211952804967,0.043310971047,0.0882161866074,0.0844133716756
0.313891023397,0.0289136692882,0.25060702181,0.0433158115592,0.0891216405267,0.0856916058924
0.327226221561,0.0301167443395,0.265774852435,0.0446266923412,0.0898912523306,0.0880443341799
0.339224010706,0.0312143154442,0.275892119579,0.0454964176128,0.092513916518,0.0828395853411
0.35374045372,0.0325627140701,0.290801659177,0.0467483316446,0.0909543590362,0.0849842637953
0.365865319967,0.0336603671312,0.305743231869,0.0480314584107,0.0903126589665,0.0864023264559
0.381974905729,0.0350970588624,0.298028156869,0.0381923618964,0.0904855723094,0.0821219553251
0.395433068275,0.03634512797,0.318055590724,0.0398082858298,0.0931699221166,0.0788038499633
0.405512481928,0.0372967608273,0.327869170473,0.040579896212,0.0946154592887,0.0771507484135
0.423580229282,0.0389987789094,0.342784902585,0.041759049154,0.0953991432988,0.0814622108495
0.438218563795,0.0404027253389,0.335505003989,0.0115617176671,0.0973848727902,0.0864290625884
0.451469749212,0.0416886620224,0.350457629155,0.0128435214275,0.0962638865185,0.0853109788371
0.464798957109,0.0429562665522,0.365222808867,0.0141226145688,0.0940876064587,0.0871013712679
0.477600634098,0.0441563390195,0.375190862418,0.015004965073,0.0927213494745,0.0885496125518
0.492470473051,0.0455314032733,0.408213464218,0.0482469037611,0.0926589318899,0.0965014445137
0.500989675522,0.0463130958378,0.418160082557,0.0492041933284,0.0896492600715,0.0954743663187
0.512510180473,0.0473487079144,0.43308212024,0.0506223530451,0.0912763495277,0.0934647070229
0.520903348923,0.048118788749,0.443027319033,0.051559724754,0.095755874865,0.0943861644267
0.521558105946,0.0481844842434,0.458049758654,0.0529503068099,0.104205428822,0.0910908362155
0.521860063076,0.0482171438634,0.477259192595,-0.013788669403,0.125736901313,0.0533592645055
0.521935284138,0.0482274070382,0.479341833187,-0.0136735414825,0.1471092618,0.0632319699032
0.521885335445,0.0482192188501,0.479883908429,-0.0136371746704,0.170738566993,0.0779117740294
0.521960020065,0.0482328496873,0.425147073638,0.0630285417398,0.189930965852,0.101145634971
0.521910369396,0.0482229143381,0.425162129593,0.0630297061289,0.211564301541,0.123273220071
0.521959900856,0.0482333004475,0.425179593355,0.0630325504658,0.241855971191,0.147804535821
0.521984398365,0.0482395514846,0.425164866542,0.0630300788989,0.252133533021,0.163404978247
0.522033333778,0.0482524335384,0.425228772831,0.0630416394109,0.275506325038,0.187905435871
0.521984934807,0.048237491399,0.429431535035,0.0603342890868,0.301075210372,0.201965705696
0.52196085453,0.0482295677066,0.429502088237,0.0603492818214,0.315997243403,0.216751095692
0.521912872791,0.0482134371996,0.429502088237,0.0603492818214,0.332641840772,0.239289973095
0.521912932396,0.0482133030891,0.429473137155,0.0603418342519,0.348941201965,0.261076438951
0.521912872791,0.0482134893537,0.429904833836,0.0448040814979,0.378727965773,0.288426951471
0.521842777729,0.0481843315065,0.429884930315,0.0447979968321,0.402862297182,0.31047765002
0.52186614275,0.0481941141188,0.429883594571,0.0447977477854,0.424860471442,0.333220534328
0.521911978722,0.0482155382633,0.429875053051,0.0447945841744,0.439160352033,0.34972212276
0.521980762482,0.0482477769256,0.429844309381,0.0447835818296,0.461067444081,0.365465754033
0.521957933903,0.0482367500663,0.429837402765,0.044780716221,0.478646812116,0.388345445083
0.521801590919,0.0481533482671,0.434434891089,0.0505345364698,0.506546728094,0.403931367981
0.521845638752,0.0481783114374,0.434365399716,0.0505039086061,0.520029597657,0.420303203865
0.52186691761,0.048192050308,0.434320148954,0.0504823979391,0.550267531234,0.440738047819
0.521845579147,0.0481784343719,0.43422836682,0.0504383490495,0.56530568426,0.462239908146
0.521866679192,0.0481924675405,0.434256160205,0.0504523006916,0.583463534149,0.477874508799
0.521908760071,0.0482206940651,0.440725591746,0.0429951723192,0.605895132595,0.502979028018
0.52195006609,0.0482499487698,0.44073044643,0.0429974382315,0.622118762268,0.518480678568
0.521868407726,0.048190113157,0.440747909581,0.0430084352318,0.639529640324,0.541729154463
0.521868288517,0.0481902137399,0.440764241983,0.043018166972,0.659918179201,0.556191190882
0.521848022938,0.0481749661267,0.531317244063,0.0690524101689,0.681823858114,0.578788763535
0.5218090415,0.0481426604092,0.53125517138,0.0690108949036,0.697049132104,0.593078614135
0.521790027618,0.0481259413064,0.531236736354,0.0689985923677,0.718674665514,0.615307541954
0.52184689045,0.0481762848794,0.531214784797,0.06898343059,0.73422173023,0.639250482175
0.521902441978,0.0482280813158,0.531177761708,0.0689552909663,0.755129233291,0.654231808602
0.521975755692,0.0482979118824,0.538125326162,0.0590312390934,0.769572608509,0.665199614725
0.521922051907,0.0482442528009,0.538128523625,0.059034077326,0.79320019738,0.680217506283
0.521904349327,0.0482261739671,0.538190350779,0.0590857787279,0.808273767429,0.703117412353
0.521852135658,0.0481710359454,0.53826596232,0.0591508304257,0.829402413426,0.717749654814
0.521869242191,0.0481896661222,0.538242784157,0.0591293835161,0.850005599339,0.741339836027
0.521869242191,0.0481896661222,0.515876787598,0.0555640213882,0.871426982463,0.760997664695
0.521901547909,0.0482286550105,0.515858579806,0.0555472051072,0.892771842297,0.78438820942
0.52194827795,0.0482884831727,0.515859577546,0.0555480558658,0.912848175773,0.809809275298
0.521917760372,0.0482481047511,0.515879226178,0.0555694839707,0.92875356832,0.82830361722
0.521948039532,0.0482886619866,0.515903556637,0.0555966976614,0.953457609149,0.852171440498
0.521933197975,0.0482681430876,0.498240474556,0.0645700959384,0.970337597398,0.880992002532
0.521919310093,0.0482469685376,0.498248360105,0.0645800912615,0.992755401113,0.896127924952
0.521891653538,0.0482045523822,0.498227067629,0.0645512776803,1.01761791654,0.918602373916
0.521891474724,0.0482046492398,0.498247748348,0.0645790272158,1.03719400618,0.94242485617
0.521904230118,0.0482264943421,0.517004067204,0.0726670893778,1.05860356757,0.966295207359
0.521928429604,0.0482709556818,0.517011900623,0.0726783539855,1.07525759743,0.981176788446
0.52188205719,0.0481809675694,0.517028575088,0.0727044665862,1.10129533784,1.00460792049
0.521870970726,0.0481582023203,0.517039353093,0.0727223703507,1.120637045,1.0282750681
0.521860301495,0.0481352396309,0.517045003916,0.0727311248427,1.14326386083,1.04962308812
0.521870493889,0.0481584146619,0.48004940771,0.0757775221767,1.16546238655,1.0872291008
0.521841287613,0.0480883345008,0.48002668483,0.0757331334006,1.19679703284,1.10910257451
0.52185934782,0.0481356196105,0.48002804747,0.0757360014612,1.21198641713,1.1254724005
0.52186781168,0.0481594838202,0.480016467778,0.0757099785441,1.22801639566,1.15035445415
0.521883964539,0.0482074655592,0.477524375961,0.0704369316814,1.25632407764,1.180763869
0.521891832352,0.0482315197587,0.477542578827,0.0704827831836,1.27756283329,1.20344143745
0.521870434284,0.0481586568058,0.477560736406,0.0705322905475,1.29907964616,1.22707272864
0.521857261658,0.0481097772717,0.477577304317,0.0705797212218,1.32468392733,1.24440245137
0.52186858654,0.0481591112912,0.47002889247,0.0734283327632,1.34356362089,1.27579938512
0.521863818169,0.0481342561543,0.470011127076,0.0733673198005,1.37620114647,1.30559892609
0.521869003773,0.0481590442359,0.470019228358,0.0734019665923,1.40420698778,1.32972055078
0.521876692772,0.0482090823352,0.477965684403,0.0665584067552,1.42118962162,1.35271204325
0.521876871586,0.0482090562582,0.47797404459,0.0665995574738,1.4421620488,1.37693749456
0.521880090237,0.0482341647148,0.477971602773,0.066588101031,1.45988113298,1.399344917
0.521879732609,0.0482342019677,0.477981649154,0.0666483645342,1.48836258293,1.41435481962
0.521875917912,0.0481837168336,0.477981571625,0.0666506920749,1.50973772438,1.43574094413
0.521875917912,0.0481837168336,0.529979469088,0.05950911487,1.52633836014,1.4207032716
0.52187871933,0.0482595972717,0.529982036237,0.0595282797267,1.5486235954,1.44455857159
0.521879553795,0.0483355224133,0.529973936014,0.0594598814804,1.57390002194,1.46017888943
0.521879673004,0.048310212791,0.52997813903,0.0595034620474,1.5886375768,1.48447728944
0.521874666214,0.048487316817,0.467348930918,0.0717540416562,1.59942791203,1.5454948859
0.521423876286,0.0586772896349,0.467350347165,0.0718178924427,1.62839213869,1.56792253117
0.52051281929,0.0716039910913,0.467350848748,0.0717781001343,1.65384391967,1.58830454502
0.518975138664,0.0868643596768,0.467189282193,0.0771851678453,1.68881487132,1.60751697108
0.516638815403,0.104043327272,0.466768710744,0.0860588516311,1.72289070088,1.6278210945
0.51484811306,0.114983700216,0.47125655575,0.0962325302352,1.74396854442,1.65884659946
0.512364864349,0.128114625812,0.469702850072,0.111010593298,1.7705032789,1.69138069773
0.509506821632,0.141350463033,0.467654765618,0.126132285694,1.79815773507,1.71974006698
0.506713628769,0.152809485793,0.465193590638,0.140971054021,1.82140417062,1.75072697364
0.501604735851,0.1711435467,0.469349419656,0.15138757242,1.86104684617,1.7637815775
0.49647423625,0.1873062253,0.466232441934,0.166058650676,1.89501887083,1.79561758796
0.493072420359,0.197083190084,0.462616299248,0.18070123127,1.91649394983,1.82774025754
0.486690610647,0.213772952557,0.458602460484,0.195115503834,1.9555184207,1.85740056949
0.480932742357,0.227468803525,0.449619879524,0.198891698689,1.98316205603,1.9051855103
0.475377142429,0.239762052894,0.444449703559,0.213019497241,2.00720714315,1.93777637424
0.471312552691,0.248311132193,0.440730833002,0.222413105321,2.02238940958,1.95746179571
0.463453620672,0.263679087162,0.434840909023,0.236296233943,2.06295061033,1.98580422014
0.455899894238,0.277231007814,0.430738536626,0.245393397594,2.09455680377,2.00305053256
0.451555579901,0.284630209208,0.430194948507,0.262318585741,2.10841227127,1.99008600453
0.442927092314,0.298637241125,0.423811802285,0.27601631133,2.13832569978,2.02411240798
0.435449719429,0.310017228127,0.419292005336,0.285077594261,2.16644267109,2.04333433715
0.426940500736,0.322164952755,0.412317923948,0.298296901655,2.19621588636,2.06837242279
0.419847607613,0.331746339798,0.457784017929,0.309093881557,2.21936821331,2.07327255174
0.411138802767,0.342928916216,0.45023713421,0.322323244295,2.24426865309,2.10534300361
0.403114825487,0.352747648954,0.445130146778,0.330772968991,2.26892617245,2.12371181204
0.393464565277,0.363910108805,0.437088842913,0.343374029089,2.29910227823,2.15321454889
0.385211884975,0.372963279486,0.428634053474,0.355860954598,2.32105516508,2.17887210636
0.373425900936,0.385225713253,0.415410996329,0.322847440395,2.35195536701,2.21692049446
0.366027802229,0.392538785934,0.406408889279,0.334426678431,2.37145088503,2.24528476418
0.352420270443,0.40514793992,0.396905839026,0.345990677991,2.41561794592,2.2720634973
0.345083147287,0.411522060633,0.390401371828,0.353548366204,2.43616511891,2.29100971317
0.335120975971,0.419770032167,0.378694071974,0.409075210238,2.4628763112,2.32496907686
0.326227635145,0.426804423332,0.371714197473,0.416329196033,2.48181631571,2.3483070806
0.317044436932,0.433753460646,0.364614928522,0.423390697348,2.50569461604,2.36967211958
0.305655062199,0.44188863039,0.35373472877,0.433670086816,2.5360049979,2.39857653729
0.292554676533,0.450664073229,0.299490794721,0.448453833171,2.56615569439,2.423004022
0.280908763409,0.458009094,0.287937420569,0.45824000224,2.59180783326,2.45485223652
0.267414718866,0.465968638659,0.276332912055,0.467465774475,2.62505528336,2.4843203357
0.254057973623,0.473299980164,0.268448962771,0.473434081442,2.65610933801,2.50258649605
0.246911913157,0.477003484964,0.25614978212,0.482301974329,2.67068932876,2.53266148128
0.235141187906,0.482834815979,0.273108194728,0.471604763421,2.69237637674,2.55910795431
0.219413101673,0.490068346262,0.259020507091,0.480565547853,2.72628021139,2.59277404036
0.204103410244,0.49649310112,0.250489920432,0.485674696956,2.76062415821,2.60955884183
0.194692134857,0.500155687332,0.241718778866,0.490729912191,2.78087855004,2.62811166531
0.186590284109,0.503130853176,0.228421986413,0.497971124491,2.79944468174,2.65692036257
0.174424350262,0.507290840149,0.215200096279,0.518647191931,2.82526540311,2.67414521918
0.158126786351,0.5123295784,0.201725867656,0.525205529173,2.85812567137,2.70360209712
0.145151361823,0.51592707634,0.188092646075,0.531338253339,2.88412855981,2.73431943644
0.135360211134,0.518400907516,0.178830501242,0.535213968851,2.90391755207,2.75505586005
0.122208938003,0.521405994892,0.172241994516,0.540174639108,2.92983102769,2.78030225014
0.108631946146,0.524114310741,0.158182090169,0.545254158736,2.95939160111,2.80943501795
0.0984847769141,0.525889754295,0.14882367,0.548383337275,2.97771692898,2.82862481491
0.0851751938462,0.527929604053,0.139371941646,0.551343673582,3.00180506727,2.84768613861
0.0717426836491,0.529639005661,0.129280510648,0.554551666238,3.02839017079,2.88203645003
0.0597061887383,0.530859708786,0.119513027615,0.557049798186,3.05282354061,2.90034352147
0.0462304577231,0.531897366047,0.105008799685,0.560419559687,3.07635116698,2.92703190595
0.0326817594469,0.532585382462,0.0902824741212,0.563400514683,3.10416007101,2.95638984328
0.0180818922818,0.532923400402,0.0754348356999,0.565947088429,3.13283991808,2.98562730815
0.00385793973692,0.532846271992,0.0402994004516,0.59171006735,-3.12157136632,3.00848753055
-0.00889193639159,0.532440602779,0.0304365364559,0.592935996759,-3.09853274288,3.02722179844
-0.0170315671712,0.532029807568,0.0161660037333,0.594363669163,-3.08400112915,3.05562608361
-0.0355039983988,0.530615746975,0.00601247857546,0.595132991459,-3.04662353282,3.076415663
-0.0433839447796,0.529798805714,0.0113505077285,0.59300573086,-3.03050238477,3.10374781693
-0.0537090674043,0.52853178978,0.00140572643907,0.593285423404,-3.0096471981,3.12224678965
-0.0701066851616,0.526093363762,-0.0086197177529,0.593376582191,-2.97845178642,-3.14120026423
-0.0840854495764,0.523602545261,-0.0235446413926,0.593147472111,-2.95206267088,-3.11069724358
-0.0915085151792,0.522129297256,-0.038536344435,0.592452404092,-2.93962509281,-3.08061302925
-0.10815756768,0.518413722515,-0.0485828028032,0.591748251101,-2.9060471726,-3.06253708039
-0.11841673404,0.515829145908,-0.086318163907,0.585162224788,-2.88366229076,-3.03546426657
-0.129572629929,0.512773454189,-0.101115160899,0.583394494837,-2.86528331089,-3.00923292673
-0.144560396671,0.508298277855,-0.116021662303,0.581172773193,-2.83845693225,-2.97952977608
-0.147890836,0.507245481014,-0.130793205363,0.578520968884,-2.83238011516,-2.95022491052
-0.165780514479,0.501130402088,-0.126092853435,0.58224791491,-2.79349595933,-2.92971329677
-0.174270033836,0.497962981462,-0.140714982268,0.578912168305,-2.77688010373,-2.90451297677
-0.19106541574,0.491158545017,-0.155452472335,0.575099330054,-2.73800356526,-2.87298861386
-0.198623538017,0.487848371267,-0.169738048822,0.570946366426,-2.72082456469,-2.8448064327
-0.216842353344,0.479249835014,-0.179206610084,0.567932744601,-2.68102414735,-2.82392643912
-0.232931748033,0.470857053995,-0.191329599677,0.564757799426,-2.64250498863,-2.78498118984
-0.243423819542,0.464987248182,-0.205503552885,0.559228052223,-2.62228970706,-2.75452659305
-0.258349120617,0.456116527319,-0.22062953247,0.552765783223,-2.59004911389,-2.7195562346
-0.269845187664,0.448818832636,-0.234246190549,0.546412252632,-2.56249957834,-2.69125646899
-0.28117030859,0.44121286273,-0.241125879519,0.544657216059,-2.53781254596,-2.68083161424
-0.2894705832,0.435371875763,-0.254510634549,0.537791462384,-2.5196448204,-2.65344712995
-0.303508460522,0.424941450357,-0.267638718159,0.530561449274,-2.48366221755,-2.62420610362
-0.31249499321,0.41782104969,-0.280607821966,0.522944060295,-2.46006134121,-2.59666449744
-0.324496656656,0.407790243626,-0.288468086447,0.515531967309,-2.43075256169,-2.56703969559
-0.33712387085,0.396585583687,-0.296857319148,0.509968679628,-2.40157777793,-2.54413482642
-0.347354143858,0.386996418238,-0.309160609173,0.50134120602,-2.37623721345,-2.51555905694
-0.354833930731,0.379658043385,-0.321073478126,0.492471427408,-2.35626774783,-2.48842749189
-0.362627863884,0.371668100357,-0.328972512909,0.486309788267,-2.33197861808,-2.47105002298
-0.37062266469,0.363065630198,-0.314383897729,0.517679082514,-2.30804046953,-2.4279465307
-0.38144749403,0.350744664669,-0.321937277295,0.511008602305,-2.27751906009,-2.40879415173
-0.38614243269,0.345168530941,-0.332660944892,0.501030903073,-2.26389724918,-2.3766741971
-0.397399961948,0.331162124872,-0.339748476061,0.494096016793,-2.23007518328,-2.35706218802
-0.404769659042,0.321408569813,-0.351239836869,0.47524739763,-2.20558862391,-2.32251271328
-0.414361387491,0.307918488979,-0.361367283142,0.464115019609,-2.17148147213,-2.29512844815
-0.420141279697,0.299269556999,-0.371136411359,0.452738401551,-2.14815075722,-2.26586192579
-0.430150926113,0.283349812031,-0.380294522829,0.441422448497,-2.11654645048,-2.2373507181
-0.437571555376,0.27074238658,-0.389372602233,0.429469338373,-2.0894520738,-2.20367071852
-0.44010284543,0.266068249941,-0.386837126987,0.415056702014,-2.06551787745,-2.17474378959
-0.447326809168,0.252080947161,-0.395255607676,0.40252265714,-2.03132871075,-2.14825515113
-0.452748984098,0.24081467092,-0.399698098284,0.395528010384,-2.00661469909,-2.1203837224
-0.460464805365,0.223388448358,-0.415440292105,0.350775957231,-1.96943310475,-2.11220467188
-0.465609222651,0.210671588778,-0.422998028816,0.337779217701,-1.94185216313,-2.08174776868
-0.471423715353,0.194984808564,-0.430035753089,0.324768395764,-1.91087602387,-2.05307854279
-0.475700348616,0.182404026389,-0.436828171956,0.311329980781,-1.88586874755,-2.02275118105
-0.478897213936,0.172239258885,-0.441178992908,0.302139876095,-1.86563258626,-2.00319715921
-0.481786191463,0.162325054407,-0.456861562718,0.296998177237,-1.84311435684,-1.99903410248
-0.485393643379,0.148696765304,-0.462854685364,0.283396964665,-1.81678532162,-1.97144432404
-0.488663166761,0.134879410267,-0.466642916733,0.274206175982,-1.78958845097,-1.95246935249
-0.491461157799,0.12150144577,-0.471993613376,0.260250742265,-1.76415585091,-1.92130216426
-0.493341267109,0.11137317121,-0.475366340528,0.250735669566,-1.74440310612,-1.90236052677
-0.495475977659,0.0980786085129,-0.483476897222,0.2011030857,-1.71582078864,-1.81433853837
-0.497269898653,0.0844017863274,-0.48690356629,0.186432219271,-1.68768668101,-1.78634052859
-0.49863037467,0.0715145543218,-0.489911144272,0.171654682875,-1.66529538619,-1.75604817744
-0.500006318092,0.0543590225279,-0.492410446823,0.157025190662,-1.63484595351,-1.72488893371
-0.500705480576,0.04048140347,-0.465631635425,0.139203159594,-1.60759251694,-1.72522555904
-0.501062691212,0.024919949472,-0.467772926231,0.124265937541,-1.5786373466,-1.700400135
-0.501034915447,0.0145934205502,-0.469498670788,0.109368338439,-1.55690023062,-1.67124584549
-0.500576019287,-0.00109196873382,-0.470414292048,0.0993479126965,-1.52672553228,-1.65310998463
-0.499637573957,-0.0170602425933,-0.524976839615,0.0836814965034,-1.49741130094,-1.62606530982
-0.498240172863,-0.0325374267995,-0.525559155307,0.0688784709308,-1.46565651116,-1.59560972735
-0.497030675411,-0.0428183712065,-0.525717159362,0.0535661666548,-1.44185500157,-1.56705800276
-0.494843661785,-0.0580761432648,-0.525442753198,0.0384770427614,-1.41266751398,-1.53780058762
-0.492792457342,-0.0700249224901,-0.519400995139,0.0703781195306,-1.38911363963,-1.52104538875
-0.489482432604,-0.0866046994925,-0.518408293871,0.0554195666624,-1.35751939404,-1.49053854998
-0.486901551485,-0.0978278294206,-0.516949997969,0.0402352477806,-1.33207200903,-1.45963435502
-0.482927381992,-0.113112837076,-0.515748069502,0.0303597188074,-1.30001045061,-1.44091688921
-0.47980183363,-0.123907141387,-0.513624414589,0.0156031159998,-1.27762887619,-1.41289229585
-0.47638297081,-0.134771510959,-0.482296864492,-0.0307879013663,-1.2545654739,-1.3643412864
-0.471104800701,-0.150058835745,-0.478363263534,-0.0479770833804,-1.22160147563,-1.3283910318
-0.465046018362,-0.1659784168,-0.474549916982,-0.0624355367988,-1.19199397394,-1.29797069824
-0.460417538881,-0.177238449454,-0.471784423307,-0.0719531466621,-1.1687912721,-1.27830029724
-0.453899025917,-0.191984385252,-0.505084466361,-0.0817184498591,-1.1403896625,-1.276278978
-0.44868516922,-0.202985525131,-0.500551178691,-0.0959999956736,-1.11550520816,-1.25037609012
-0.444797515869,-0.21077619493,-0.495546219344,-0.110345254376,-1.1006043075,-1.22117203764
-0.434734106064,-0.229560449719,-0.490267775222,-0.12424402157,-1.05883453921,-1.19424945462
-0.429644733667,-0.238429293036,-0.486552029091,-0.133361612768,-1.04058048028,-1.17434591713
-0.420976996422,-0.25267919898,-0.494103036657,-0.125014589949,-1.00752711512,-1.14436461743
-0.413405776024,-0.264300227165,-0.487605893317,-0.138793082261,-0.978874232348,-1.11692949257
-0.40753915906,-0.272829264402,-0.483188230218,-0.14763179227,-0.956937036958,-1.098197088
-0.399636983871,-0.283731549978,-0.478677781216,-0.156250820615,-0.931259875296,-1.07894827278
-0.391467213631,-0.29443487525,-0.460967887883,-0.165141813205,-0.906893155135,-1.04049806131
-0.384227842093,-0.303455978632,-0.453139763933,-0.178027497456,-0.881149415857,-1.0088181389
-0.375243127346,-0.314022243023,-0.445046979836,-0.190483213085,-0.85073331368,-0.98062235874
-0.364789068699,-0.325554549694,-0.439400906782,-0.198755206804,-0.818100351529,-0.962944381564
-0.360142916441,-0.33046194911,-0.433569394192,-0.2069409548,-0.807093730259,-0.940991984111
-0.349037647247,-0.341762721539,-0.413751923818,-0.184829069336,-0.780447951688,-0.918006910207
-0.339666455984,-0.350822746754,-0.404471401646,-0.196575181025,-0.756308355085,-0.886559628706
-0.331005245447,-0.358791291714,-0.394919228077,-0.207999275867,-0.732648464602,-0.861915460404
-0.319478362799,-0.368832588196,-0.388343547263,-0.215533232614,-0.701363923695,-0.844661260776
-0.310282498598,-0.376418590546,-0.456694624269,-0.266629585261,-0.677862878141,-0.83240791166
-0.295094430447,-0.388138562441,-0.444554267667,-0.279500918752,-0.638134007734,-0.796815853136
-0.289290487766,-0.39237934351,-0.437486458002,-0.286591468595,-0.623230233006,-0.777891299123
-0.274298638105,-0.402827769518,-0.426746454179,-0.296848209022,-0.591188914892,-0.746407299271
-0.264136075974,-0.409484922886,-0.415442647705,-0.306974345543,-0.567962177954,-0.716264683732
-0.25283113122,-0.41646784544,-0.380289799289,-0.265908341307,-0.537938490659,-0.72110874776
-0.236696362495,-0.425674974918,-0.369073787709,-0.275476752068,-0.499775529955,-0.691775837799
-0.225922688842,-0.431398183107,-0.357193471491,-0.285004273469,-0.476091734551,-0.659728574097
-0.214566752315,-0.437097132206,-0.361617716255,-0.31856083344,-0.453637615964,-0.62397444876
-0.200678095222,-0.44360473752,-0.353555037331,-0.324253066684,-0.421922434485,-0.60606207018
-0.190884426236,-0.447866857052,-0.341053847044,-0.332643142444,-0.398958446403,-0.577687397425
-0.173788115382,-0.45473754406,-0.32824304951,-0.34072778844,-0.364185681708,-0.548174332876
-0.163796275854,-0.458439856768,-0.31960412526,-0.345880583304,-0.34554325692,-0.526819004108
-0.152975738049,-0.462230861187,-0.282182185862,-0.374726975514,-0.323265795184,-0.4916745772
-0.135032758117,-0.467858314514,-0.268903583776,-0.381569949906,-0.285100096807,-0.462680161227
-0.122037909925,-0.471480458975,-0.259942318113,-0.385954670228,-0.257854568385,-0.448358616361
-0.112324751914,-0.473952978849,-0.246193002236,-0.39228258917,-0.240074277787,-0.414262228634
-0.0989825278521,-0.47703102231,-0.237014110316,-0.396206950963,-0.212698451929,-0.393992873952
-0.0854611769319,-0.479759722948,-0.236724857354,-0.382416230028,-0.186181543277,-0.363096567528
-0.0721485316753,-0.482093036175,-0.217758593917,-0.38923072944,-0.161412830087,-0.325263399706
-0.0587058737874,-0.484098881483,-0.208156483296,-0.392358535821,-0.135878330918,-0.304812937949
-0.0485356785357,-0.485380828381,-0.198460349465,-0.395308066497,-0.115427973317,-0.285948517947
-0.0348631180823,-0.486773610115,-0.106903433385,-0.51905532445,-0.0885280341075,-0.269061100848
-0.0207026526332,-0.487816780806,-0.092423821603,-0.522830137585,-0.0575709335826,-0.240606951493
